id	uKIN	RWR
Q33E94	1.9591326837236652e-06	2.6789071049433235e-06
Q38SD2	1.1050073452338229e-06	2.616820202508118e-05
Q3B726	1.0622950474713538e-06	9.771738482937867e-06
Q3B7J2	4.939947603206353e-07	3.067119046280763e-07
Q3B7S5	1.298608556013827e-07	1.817023581007771e-08
Q3B7T1	7.818882439627171e-07	1.1769665966204662e-05
Q3B7T3	3.8892707445265616e-07	1.0740852665924755e-07
Q3B820	6.561126309630697e-07	1.8224844979710107e-05
Q3B8N2	4.281088319140867e-07	5.223911073996986e-07
Q3BBV0	1.4575073092384239e-06	2.3701152835869837e-06
Q3BBV2	5.217531369156298e-07	3.7246876902096346e-07
Q3C1V8	1.358247464949988e-06	6.618033869468263e-07
Q3I5F7	5.302804428043102e-07	2.3016341686981831e-07
Q3KNS1	1.7520802853783996e-06	1.8288899389511715e-06
Q3KNS6	4.4262943280024416e-07	3.0610611486473452e-06
Q3KNT7	2.9180395365500444e-07	5.085634940275835e-08
Q3KNT9	1.0817857193497085e-06	6.444775104017993e-07
Q3KNV8	2.407799318007416e-06	4.066692888556177e-05
Q3KNW1	4.7197940163431303e-07	3.6807208915415644e-07
Q3KNW5	6.451867818721966e-07	7.055792770376992e-06
Q3KNW7	3.770676782726407e-07	1.169409910210334e-07
Q3KP22	4.78220872624118e-07	5.494569695671907e-07
Q3KP31	3.229233698419925e-07	1.2371032047614706e-07
Q3KP44	4.2267686670302923e-07	1.1144232575625327e-05
Q3KP66	4.7351827888847406e-07	4.284102164850417e-06
Q3KPI0	1.435750974908855e-06	1.724440726648111e-05
Q3KQU3	5.030088455437443e-07	6.901484865031951e-06
Q3KQV3	6.03466802809287e-07	6.573867592648971e-06
Q3KQV9	1.901384620380382e-06	4.054206467452969e-06
Q3KQZ1	2.6606154242882443e-07	1.370615272890344e-07
Q3KR16	8.988222648231888e-07	9.89943153857219e-06
Q3KR37	3.4273852753991877e-07	9.768586256443596e-07
Q3KRA6	4.479238688078588e-07	1.6376383437197202e-07
Q3KRB8	7.083633779993782e-07	4.564552776836188e-06
Q3L8U1	6.218884891448617e-07	4.366322763177534e-06
Q3LFD5	6.66566387665662e-07	2.1528069917362211e-07
Q3LHN2	5.67235565248105e-07	2.3203400944679946e-06
Q3LI59	1.3461177761900507e-06	1.0272663969807845e-05
Q3LI64	5.415348290735393e-07	9.286973560727575e-06
Q3LI66	7.013832932303991e-07	3.053490622102233e-05
Q3LI67	7.98209178337708e-07	2.5401530221742417e-05
Q3LI70	6.396126871394294e-07	8.325494390363045e-06
Q3LI72	8.157939885352411e-07	1.72814653416021e-05
Q3LI73	2.724111229792239e-06	3.6699971216776226e-06
Q3LI76	1.0984709235903477e-06	1.7310466112338737e-05
Q3LI77	5.124096022753549e-07	5.700595492971494e-07
Q3LXA3	3.395265455411992e-07	7.746324358797928e-07
Q3MHD2	7.453857434383838e-07	1.62414989029179e-05
Q3MII6	6.546775628554538e-07	5.446493586640758e-06
Q3MIN7	1.2415261486616554e-06	1.634879058744273e-06
Q3MIP1	5.048390873788914e-07	2.1454412671636213e-07
Q3MIR4	9.478749749066057e-07	1.8995544532667763e-05
Q3MIS6	3.37149970045046e-07	7.83324700352095e-08
Q3MIT2	5.878125548314171e-07	5.533384140645551e-07
Q3MIV0	5.768008782541506e-07	8.796196087843536e-07
Q3MIW9	2.0121411078606144e-07	1.4406552086256931e-08
Q3MIX3	3.680117969408979e-07	1.1843238228938233e-06
Q3MJ13	1.1314885085340588e-06	3.3247706944408067e-07
Q3MJ16	4.0973392204375067e-07	1.258175280740592e-07
Q3MJ40	2.575144377335669e-07	1.1031415329388188e-08
Q3MJ62	3.958938770190742e-07	9.452882179583986e-07
Q3MUY2	3.6734410336972656e-07	1.5109174526033604e-07
Q3SX64	3.243150765783363e-06	1.97046351014655e-05
Q3SXM0	5.278738700925331e-07	3.13862077043987e-07
Q3SXM5	2.999472442074483e-07	6.875822721698105e-07
Q3SXP7	7.233569956361398e-07	1.90137827829437e-06
Q3SXR2	7.122528316055807e-07	5.92043870705589e-06
Q3SXY8	7.493220190765647e-07	1.5804736730623352e-05
Q3SXZ3	4.580229445510494e-07	2.1260592059628792e-07
Q3SXZ7	3.904345633448615e-07	1.5873435342547768e-07
Q3SY00	6.214906830743001e-07	1.4411992813437271e-05
Q3SY17	2.746915860310039e-07	6.26159253021043e-08
Q3SY46	7.832982457021196e-07	1.3542177125681989e-05
Q3SY52	4.754666934577087e-06	7.218019029020716e-06
Q3SY56	1.7006326781303262e-06	1.0769518777777855e-05
Q3SY69	9.6683251218598e-07	7.187036015842964e-06
Q3SY77	1.894826873712626e-06	3.6488976679472145e-06
Q3SY84	3.787432480899571e-07	1.3119845878703151e-06
Q3SYA9	4.656899883444429e-07	2.5766424648577556e-07
Q3SYB3	1.8056697954623563e-06	2.1535589780215086e-05
Q3SYC2	2.0356677023660349e-07	3.016328271423226e-08
Q3SYF9	1.6479040098713212e-06	3.955816706534199e-05
Q3SYG4	5.296916548213299e-07	1.3756081522378267e-06
Q3T8J9	3.7217282663471054e-07	4.833522090966023e-07
Q3T906	4.144116154438051e-07	1.6177961140842767e-06
Q3V5L5	4.700191949833258e-07	8.623172177911274e-06
Q3V6T2	1.0486290512722678e-06	2.9654325080861218e-05
Q3YBA8	1.1944441258563874e-05	9.75233425156554e-06
Q3YBM2	1.3744299560482207e-06	3.2175712455880832e-06
Q3YBR2	8.438997786802332e-07	3.583331351172304e-06
Q3YEC7	5.312058469776252e-07	6.053371557965881e-06
Q3ZAQ7	5.27456658061239e-07	7.4317798209498575e-06
Q3ZCM7	5.529863127469493e-07	1.168593439986485e-05
Q3ZCN5	2.018662700553304e-07	2.6649349087465957e-08
Q3ZCQ2	2.1374518491005297e-06	5.304740826511051e-06
Q3ZCQ3	7.177559898714052e-06	6.120033843648286e-06
Q3ZCQ8	4.741309667894574e-07	1.942253973036007e-05
Q3ZCT1	3.5511348263808367e-07	1.731177102198166e-07
Q3ZCU0	2.1745236451980004e-07	1.584491730544215e-08
Q3ZCW2	1.0405406957611889e-06	3.2113210128245316e-06
Q3ZCX4	4.221348170516065e-07	2.486009441954533e-07
Q3ZLR7	2.5759357723838284e-07	3.225100593781925e-08
Q400G9	1.1810875393039737e-06	3.1947055973906935e-06
Q401N2	6.851741814236258e-07	9.038658496059667e-06
Q460N3	5.711533232733169e-07	2.5984418226041727e-07
Q460N5	1.9918625365716926e-06	1.1253325963150764e-05
Q494R0	2.9426292876944994e-07	3.709447505347994e-08
Q494R4	1.4719066238697201e-06	7.213645564826979e-06
Q494U1	4.241548734023555e-07	3.106924934417528e-06
Q494V2	4.589440083824338e-07	2.205335201923447e-06
Q494W8	5.936032328480339e-07	1.506159792181641e-07
Q494X3	3.977365836057517e-07	8.26431115348828e-08
Q495A1	5.271933440054848e-07	5.904335956496337e-07
Q495B1	3.79961524042819e-07	1.0999910061678046e-07
Q495C1	3.145257708760717e-07	5.338713325624437e-08
Q495M3	3.452027869745747e-07	6.408217077699146e-08
Q495M9	9.349241162531586e-07	6.332790722497396e-06
Q495N2	5.743354856940855e-07	1.462050138155485e-07
Q495T6	5.448891959509522e-06	3.1763311301628332e-06
Q495W5	1.3923749978512796e-06	7.153861199996545e-06
Q495X7	3.369980972261749e-07	1.1873472526958302e-07
Q495Y8	3.7615906314211205e-07	1.8386579018629586e-07
Q495Z4	2.919283482511451e-07	1.7859935350432546e-07
Q496A3	2.0690428538817206e-06	1.8966978816506693e-05
Q496F6	1.0858630113946663e-06	2.9935240876487633e-06
Q496H8	4.528092615260452e-07	2.855405898418108e-07
Q496J9	5.114576619045387e-07	4.5874064444018666e-07
Q496Y0	1.2217831568543799e-06	6.821612093889141e-06
Q499L9	4.7385434675987496e-07	1.6515989037905085e-07
Q499Z3	3.0039139639271903e-07	1.7396183232178144e-07
Q499Z4	9.426686510612176e-07	1.0509821503201628e-06
Q49A17	3.1727656430005403e-07	5.978291867523989e-08
Q49A26	8.918530297382583e-07	2.4215814093017714e-05
Q49A88	8.095055505783192e-07	1.1561495604736044e-05
Q49A92	4.247994044435749e-07	6.365552239992746e-07
Q49AG3	4.054830975758726e-06	4.2354132231982366e-06
Q49AH0	5.024768968381527e-07	2.4841588530426583e-07
Q49AJ0	0.00016893000080108687	0.0014306570199390653
Q49AM1	4.865753322342505e-07	4.3180173497396695e-07
Q49AM3	4.973060613320532e-07	9.068675139190635e-07
Q49AN0	5.352779048823182e-07	1.7357049724845054e-05
Q49AR2	5.020352828596841e-07	7.963654667123284e-07
Q49B96	3.2688476671288003e-07	1.8290003614723714e-07
Q49MG5	1.5572084279514118e-06	6.135785952402869e-06
Q49MI3	7.803766176139408e-07	1.6906888683641598e-06
Q4AC94	1.6193475216361821e-06	1.0584688320847269e-05
Q4ADV7	3.95526413702376e-07	2.9989661461374766e-07
Q4AE62	2.0121411078606144e-07	1.4406552086256931e-08
Q4AEJ4	1.668012295028907e-07	5.77231733727973e-09
Q4FZB7	1.042081525505024e-06	4.44669507359387e-06
Q4G0A6	5.777188690418199e-07	7.684335487851409e-06
Q4G0F5	1.3384586570413448e-06	1.9017117844499405e-05
Q4G0G2	2.2529231655309297e-06	2.97861335600563e-06
Q4G0G5	4.238069278357955e-07	2.799263962196078e-07
Q4G0I0	3.246902750694742e-07	8.470930930301562e-08
Q4G0J3	4.5313057881300844e-07	3.89689684528892e-05
Q4G0M1	4.4287418297281223e-07	1.9132546970524946e-07
Q4G0N0	3.9777373699317926e-07	9.771735639714986e-08
Q4G0N4	3.0427389474859994e-07	4.2018598373243515e-07
Q4G0N7	1.5680647330378303e-06	7.375469641825819e-07
Q4G0N8	3.2969676917717814e-07	1.0605553018356707e-07
Q4G0P3	6.506057122891175e-07	9.8609982868594e-07
Q4G0S1	2.69055224762115e-06	2.173172210847148e-06
Q4G0S4	4.859095980765593e-07	2.0942911081799443e-07
Q4G0S7	3.4996866203058077e-07	1.7017526174616408e-07
Q4G0W2	5.679588665929041e-07	7.56259401627338e-06
Q4G0X4	4.892813679192967e-07	1.2660767200903313e-06
Q4G0X9	3.316892708063361e-07	7.287389226163405e-07
Q4G0Z9	2.765443027580542e-07	4.2653345804436665e-08
Q4G112	9.53818327515881e-07	5.934776770472582e-07
Q4G148	2.8539019692182827e-06	1.1083200701001307e-05
Q4G163	1.0947266235786186e-06	1.8793746851745484e-06
Q4G176	7.166614096243634e-07	4.157730887887335e-06
Q4G1C9	3.699238989381063e-07	4.302620032019269e-07
Q4J6C6	4.2110629089689193e-07	4.403020536577481e-06
Q4JDL3	3.0029450211437265e-06	9.672471811169654e-06
Q4KKW2	2.4725595374588566e-07	7.563198593465022e-08
Q4KMG0	1.436946068733564e-06	5.541942047135934e-06
Q4KMG9	1.297817931265603e-06	2.8559718222444614e-05
Q4KMP7	7.722295040065898e-07	3.954069078319567e-06
Q4KMQ1	5.443443745247714e-07	2.6617237662696914e-06
Q4KMQ2	4.297396740340546e-07	2.663461822675504e-06
Q4KMZ1	1.6355777887918652e-06	4.3121713261496465e-06
Q4KWH8	4.350986203379008e-07	1.582099273470448e-06
Q4L180	3.073107269994062e-07	3.489935798267918e-07
Q4L235	4.926298211337733e-07	5.844970662627837e-07
Q4LDE5	1.0386339574823706e-06	2.087226524472073e-06
Q4LDG9	8.034721097142292e-06	8.562489061862915e-06
Q4LDR2	1.1752720528074308e-06	1.2733271109805214e-05
Q4LE39	4.834842538863213e-07	4.81037253748634e-06
Q4LE58	3.592811883910872e-07	1.3342688706250455e-07
Q4LEZ3	3.886053699432286e-07	5.3625277902588e-07
Q4U2R6	6.956497308112728e-07	8.250829785584193e-06
Q4U2R8	4.451864051873138e-07	9.106558393089448e-07
Q4V321	5.732041649096212e-07	2.1541738619080862e-07
Q4V326	4.2408284276878215e-07	3.6097494990818024e-07
Q4V328	8.152493628960647e-07	2.067803008071593e-05
Q4V339	4.1954757421581024e-07	1.9741049372867895e-07
Q4V348	2.113899079651633e-06	1.0690090311000796e-06
Q4V9L6	4.911336090526879e-07	2.1640630637493404e-07
Q4VC05	5.031151928671064e-05	0.0015886015028407825
Q4VC12	1.2888595450321542e-06	8.021834920610765e-06
Q4VC31	6.53739817349313e-07	6.044563588420472e-06
Q4VC39	3.5922324235880413e-07	9.617906295110233e-08
Q4VC44	7.563798639529282e-07	4.336562767892237e-06
Q4VCS5	7.123237096684859e-07	2.6975453299846263e-05
Q4VNC1	2.041348160703197e-07	3.079742863289809e-08
Q4VX62	2.5728156310906004e-07	4.470422617284955e-08
Q4VX76	4.948751340679298e-07	3.745272996165713e-07
Q4VXA5	2.479131263256757e-06	3.7998893506807684e-06
Q4VXU2	3.7782814350794165e-07	1.1582043460931405e-06
Q4W4Y1	1.668012295028907e-07	5.77231733727973e-09
Q4W5G0	7.559062299496875e-07	4.3777837152204797e-07
Q4W5N1	1.669636186042848e-07	1.4340246358158487e-08
Q4W5P6	4.148222304229506e-07	1.287367173634706e-07
Q4ZG55	3.262847485379121e-06	2.592114994105093e-05
Q4ZG74	4.878123931727529e-07	1.9115416834842432e-07
Q4ZIN3	2.9251292648277536e-07	7.284847520631467e-07
Q502W6	4.7025587201712604e-07	2.4139793665222554e-07
Q502W7	6.139528847508804e-07	5.29375193103231e-07
Q502X0	5.019774998756468e-07	3.6893136587041575e-07
Q504Q3	5.563841292022557e-07	3.4999909982536794e-05
Q504T8	4.651499384173248e-07	9.204944507286703e-07
Q504U0	2.7860825118972684e-06	1.0159869630722572e-05
Q504Y0	5.464546402594236e-07	9.909216800905166e-06
Q504Y2	6.598178618998197e-07	4.01286691395564e-07
Q504Y3	1.4511685899166614e-06	1.4547626518796973e-06
Q50LG9	9.240536251332478e-07	3.494910489772066e-07
Q52LA3	4.04616625125328e-07	8.23959086095242e-07
Q52LD8	3.975543099860121e-07	4.08651948360746e-07
Q52LG2	1.1324573307607554e-06	2.014872741129209e-05
Q52LJ0	8.514026297467017e-07	1.2695077088254049e-05
Q52LR7	4.235687807542678e-06	3.948844002754364e-05
Q52LW3	1.0129877347361894e-06	1.09084612338983e-05
Q52M75	5.934966265016726e-07	1.4726270151066247e-05
Q52M93	3.506055016758582e-07	1.5911288250475466e-07
Q52MB2	3.640296377244439e-07	4.748622070876528e-07
Q52WX2	6.72209813199077e-07	6.489532034027521e-07
Q538Z0	5.123349510706955e-07	1.7630924483730176e-07
Q53EL6	9.609707148119476e-07	2.3105083211105358e-05
Q53EL9	3.492641322063881e-07	3.9758571323352467e-07
Q53EM5	1.8846465318613665e-07	2.7915249816147197e-08
Q53EP0	4.2150983202347313e-07	3.1611605317175063e-06
Q53EQ6	7.305480256819745e-07	8.483549542198078e-06
Q53ET0	1.0415472778480394e-06	1.3890667867780783e-05
Q53EU6	3.576698423252825e-07	7.616683163361502e-07
Q53EV4	8.0196904002574e-07	5.743249340030408e-07
Q53EY4	3.298584771034735e-07	6.529728012829863e-08
Q53EZ4	7.161838878257962e-07	2.578109834919504e-05
Q53F02	1.668012295028907e-07	5.77231733727973e-09
Q53F19	5.056904263701447e-07	2.190044847193288e-05
Q53F39	1.745855155083154e-06	3.10340971165937e-05
Q53F64	1.668012295028907e-07	5.77231733727973e-09
Q53F65	3.418305257272391e-07	7.822982137730628e-08
Q53FA7	5.198881035347146e-07	1.5815979523169727e-06
Q53FC7	4.72750180194919e-07	4.44646018921037e-06
Q53FD0	5.30696175926842e-07	1.043785451423227e-05
Q53FE4	3.8257218480285007e-07	4.367202832325396e-07
Q53FE5	1.668012295028907e-07	5.77231733727973e-09
Q53FI7	1.668012295028907e-07	5.77231733727973e-09
Q53FP2	5.574188539369315e-07	1.3711215625588225e-06
Q53FT3	3.6456757134040546e-07	4.220694829087496e-07
Q53FV1	8.400368138327783e-07	5.2401416402567555e-06
Q53FW8	4.817501701665981e-07	2.782366043111209e-07
Q53FZ2	3.9141890621069875e-07	1.8372893801036732e-07
Q53G19	1.668012295028907e-07	5.77231733727973e-09
Q53G25	2.438081312306003e-07	4.330693646732869e-08
Q53G35	1.668012295028907e-07	5.77231733727973e-09
Q53G42	1.668012295028907e-07	5.77231733727973e-09
Q53G44	3.1700875511275707e-07	3.6565088789083523e-07
Q53G47	5.49682085734727e-07	1.9326808379434974e-07
Q53G59	1.6852082805445754e-06	4.5091049625812776e-05
Q53G71	3.001227974800618e-07	5.4053615176998395e-08
Q53GA4	7.52570396131184e-06	1.8300895454783163e-05
Q53GD3	9.903649123771267e-07	7.222273943798773e-07
Q53GE7	3.298584771034735e-07	6.529728012829863e-08
Q53GF0	1.668012295028907e-07	5.77231733727973e-09
Q53GF9	1.668012295028907e-07	5.77231733727973e-09
Q53GG5	2.0914976401052474e-06	1.1202227247578243e-05
Q53GI3	5.06924587285898e-07	8.202013753051886e-07
Q53GL0	1.0231813951282056e-06	1.766476830456679e-05
Q53GL7	8.610202148739074e-07	5.880574153250124e-06
Q53GN7	1.668012295028907e-07	5.77231733727973e-09
Q53GQ0	4.803477411641781e-07	9.050923395515292e-06
Q53GR7	1.668012295028907e-07	5.77231733727973e-09
Q53GS7	5.592948783156389e-07	1.241676802150533e-05
Q53GS9	6.191051194170089e-07	1.6584344409858786e-05
Q53GT1	3.932539682028209e-07	2.516596870741296e-06
Q53GW1	1.668012295028907e-07	5.77231733727973e-09
Q53GZ6	5.553327656271557e-07	4.811999882942385e-07
Q53H12	9.86744531645993e-07	1.872413957439877e-05
Q53H29	1.668012295028907e-07	5.77231733727973e-09
Q53H47	5.869379150092321e-07	1.5954580234378272e-06
Q53H54	8.673532014253799e-07	1.9716615601195333e-06
Q53H76	1.9910935402688446e-06	5.5415419325437505e-06
Q53H80	5.422235965843225e-06	5.330380584228382e-05
Q53H82	3.3220939371318306e-07	1.1188415757008979e-06
Q53H96	5.498373323992376e-07	6.740695906426756e-06
Q53HB3	3.6403623926758113e-07	1.5669197113239997e-07
Q53HC0	4.1171667999222144e-07	1.8139789496723609e-06
Q53HC5	1.7216269048661127e-06	2.1743423941952878e-05
Q53HC9	9.816282223639852e-07	1.607950039442131e-05
Q53HE6	1.668012295028907e-07	5.77231733727973e-09
Q53HI1	5.4537829067236e-07	1.549234954194209e-06
Q53HJ8	1.668012295028907e-07	5.77231733727973e-09
Q53HL2	5.127947166884955e-07	5.720473742528595e-06
Q53HQ0	1.668012295028907e-07	5.77231733727973e-09
Q53HS1	1.668012295028907e-07	5.77231733727973e-09
Q53HU0	6.36000306371477e-07	2.0435199574852438e-07
Q53HV7	9.242383823007423e-07	9.9737076538674e-06
Q53LP3	3.819712932055265e-07	5.613186843571753e-07
Q53NU3	5.874302362859832e-07	2.1387368552081447e-06
Q53QV2	5.608267998859471e-07	4.464794270664235e-07
Q53QW1	4.184359582224709e-07	6.884684927550412e-07
Q53QZ3	7.265176640674665e-07	2.1655974920651325e-06
Q53R12	8.918999656537203e-07	3.481545454757412e-06
Q53R41	3.264216517151278e-07	7.094039907940988e-07
Q53RC5	6.014133268925488e-07	1.8225729417224544e-07
Q53RD9	3.406280958366939e-07	4.4970736519056806e-07
Q53RE8	4.797735915917905e-07	7.263255692285854e-07
Q53RT3	1.0372562017685495e-06	3.974290317914323e-06
Q53RY4	3.803531364227506e-07	1.1158202765840717e-07
Q53S08	3.298584771034735e-07	6.529728012829863e-08
Q53S33	3.132512621053261e-07	4.0688269171259836e-07
Q53S58	4.25038151170486e-07	2.5276395988561805e-06
Q53S70	1.2992144285083276e-06	2.1734738091345565e-06
Q53S99	2.8197430168547143e-07	5.491102826465146e-08
Q53SF7	8.84127450269541e-07	5.3373897326082446e-06
Q53SZ7	3.883600701799622e-07	1.930374888180043e-07
Q53T59	5.210136723705105e-07	2.1271933867914855e-06
Q53T94	6.304213171187815e-07	6.361368572507383e-06
Q53TL4	2.018662700553304e-07	2.6649349087465957e-08
Q53TN4	4.4293199444233695e-07	2.514349270002239e-06
Q53TQ3	2.5345748949571676e-06	1.235649010407363e-05
Q53TS8	8.257541501217232e-07	1.2427671589154234e-05
Q562E7	3.817908424688815e-07	1.142265104082812e-06
Q562F6	8.084963203491948e-07	1.110266875852524e-05
Q562L2	2.1112358346187444e-07	3.409781863479531e-08
Q562R1	5.595173823427299e-07	2.0023404612429225e-05
Q567U6	1.0631910354210089e-06	1.747392295784922e-05
Q567V2	2.781357753027772e-07	4.5730795828115206e-08
Q569H4	4.782096137500892e-07	8.033556783871277e-07
Q569K4	4.022285813674785e-07	2.1937084157503647e-07
Q569K6	4.930078990205502e-07	3.283188339481701e-07
Q56A73	3.252503044389368e-07	2.539068654136513e-07
Q56NI9	7.203057765552795e-07	7.824112282211239e-06
Q56P03	6.01409154449492e-07	6.793063357268603e-06
Q56P42	4.2055017528571447e-07	2.7077703173612766e-07
Q56UN5	3.484326706884419e-07	1.139982963076242e-07
Q56VL3	3.392569517405999e-07	2.229120906707337e-06
Q587I9	2.3901659085932096e-07	5.6450159251533905e-08
Q587J7	2.770054755455323e-06	2.2540898134773966e-06
Q587J8	8.327197044200707e-07	2.414818073823748e-07
Q58A44	2.0026211265789653e-07	2.6753530292844716e-08
Q58A45	5.151050771224451e-07	2.1618444659574577e-06
Q58DX5	4.1800804734804354e-07	1.4975290431979858e-06
Q58EX2	1.0395021230827572e-06	5.590908148846915e-06
Q58EX7	1.4296586503434975e-06	4.304970926893357e-05
Q58F21	1.1483660084182065e-06	2.769879069046843e-06
Q58FF3	4.086589943897001e-07	7.436215366706207e-07
Q58FF6	1.5008611431005126e-06	1.6706183580956083e-05
Q58FF7	1.5824529485677466e-06	3.0382072205145937e-05
Q58FF8	7.315463147592586e-07	1.2103143122293348e-05
Q58FG0	1.6027796793131936e-06	2.7415702392438697e-05
Q58FG1	1.3345989191504304e-06	1.8959212387608808e-05
Q58WW2	8.032989930057637e-07	1.0353631930248302e-05
Q59EB5	2.04950660075012e-07	4.286344588598941e-08
Q59ED7	1.668012295028907e-07	5.77231733727973e-09
Q59EI9	3.1804351921058516e-07	6.528317874238262e-08
Q59EJ3	8.856646464704344e-07	4.3375856011332587e-07
Q59EK9	1.1386535779268428e-06	1.588002892914413e-05
Q59EL4	1.6680122950289865e-07	5.77231733727973e-09
Q59EM9	4.0316086197592147e-07	1.1075418552623835e-07
Q59EP4	5.675498565523697e-07	1.5080213254634782e-07
Q59EP7	2.211733009531005e-07	3.1343481273199025e-08
Q59ER5	1.668012295028907e-07	5.77231733727973e-09
Q59ET3	2.04950660075012e-07	4.286344588598941e-08
Q59EY3	2.1112358346187444e-07	3.409781863479531e-08
Q59EY7	3.177280644250795e-07	6.317142708808185e-08
Q59FF0	1.668012295028907e-07	5.77231733727973e-09
Q59FM5	4.643207297206964e-06	4.6552767765261715e-06
Q59FP4	6.703367495793116e-07	1.024077496566067e-06
Q59FT7	1.668012295028907e-07	5.77231733727973e-09
